"","PlotID_New","ele_sd","ele_range"
"310","P00167_E",NA,0
"311","P00168_C",NA,0
"312","P00168_E",NA,0
"313","P00169_C",NA,0
"314","P00169_E",NA,0
"315","P00170_C",NA,0
"316","P00170_E",NA,0
"317","P00171_C",5.03620227287719,9.30000000000001
"318","P00171_E",2.50266524595946,5
"319","P00171_N",6.5760930650349,9.30000000000001
"320","P00172_C",NA,0
"321","P00172_E",NA,0
"322","P00173_C",NA,0
"323","P00173_E",NA,0
"324","P00174_C",1.86815416922694,3.69999999999999
"325","P00174_E",3.09246395829173,6
"326","P00174_N",8.06101730552663,11.4
"327","P00175_C",NA,0
"328","P00175_E",NA,0
"329","P00176_C",NA,0
"330","P00176_E",NA,0
"331","P00177_C",3.47706773014274,6.30000000000001
"332","P00177_E",2.20529665426975,4.30000000000001
"333","P00177_N",5.23259018078044,7.39999999999998
"334","P00178_C",NA,0
"335","P00178_E",NA,0
"336","P00179_C",4.55668007801001,8.69999999999999
"337","P00179_E",5.10522608053095,9.30000000000001
"338","P00179_N",4.45477272147526,6.30000000000001
"339","P00180_C",NA,0
"340","P00180_E",NA,0
"341","P00187_C",NA,0
"342","P00187_E",NA,0
"343","P00189_C",2.64575131106459,5
"344","P00189_E",1.36503968196288,2.69999999999999
"345","P00189_N",0.91923881554252,1.30000000000001
"346","P00201_C",4.36157463920237,7.69999999999999
"347","P00201_E",1.47986485869487,2.69999999999999
"348","P00201_N",8.07857248115862,15
"349","P00203_C",8.35842887948048,16.7
"350","P00203_E",6.82861625807161,12.7
"351","P00203_N",8.37635561168062,16
"352","P00204_C",7.08731260775196,13.7
"353","P00204_E",7.17147125769881,13.3
"354","P00204_N",8.24398770822309,16.3
"355","P00205_C",1.50443787951957,3
"356","P00205_E",2.67644042215278,5.30000000000001
"357","P00205_N",3.5529330606322,6.69999999999999
"358","P00206_C",1.32790561913615,2.30000000000001
"359","P00206_E",1.36503968196288,2.69999999999999
"360","P00206_N",1.52752523165195,3
"361","P00207_C",NA,0
"362","P00207_E",NA,0
"363","P00207_N",NA,0
"364","P00208_C",NA,0
"365","P00208_E",NA,0
"366","P00208_N",NA,0
"367","P00209_C",NA,0
"368","P00209_E",NA,0
"369","P00209_N",NA,0
"370","P00226_C",NA,0
