"","PlotID_New","ele_sd","ele_range"
"1","P00001_C",6.15182899632295,8.69999999999999
"2","P00001_E",3.53553390593274,5
"3","P00001_N",3.81837661840734,5.39999999999998
"4","P00002_C",3.04055915910215,4.3
"5","P00002_E",1.4142135623731,2
"6","P00002_N",4.94974746830583,7
"7","P00003_C",1.62634559672906,2.3
"8","P00003_E",0.707106781186548,1
"9","P00003_N",3.7476659402887,5.3
"10","P00004_C",5.93969696196698,8.39999999999998
"11","P00004_E",4.24264068711928,6
"12","P00004_N",4.24264068711928,6
"13","P00005_C",4.03050865276331,5.69999999999999
"14","P00005_E",3.53553390593274,5
"15","P00005_N",5.65685424949238,8
"16","P00006_C",0.282842712474623,0.400000000000006
"17","P00006_E",0.494974746830585,0.700000000000003
"18","P00006_N",0.707106781186548,1
"19","P00007_C",3.32340187157678,4.7
"20","P00007_E",3.04055915910215,4.3
"21","P00007_N",4.03050865276332,5.7
"22","P00008_C",3.53553390593273,4.99999999999999
"23","P00008_E",1.20208152801712,1.69999999999999
"24","P00008_N",1.20208152801713,1.7
"25","P00009_C",0.282842712474603,0.399999999999977
"26","P00009_E",3.7476659402887,5.3
"27","P00009_N",1.20208152801712,1.69999999999999
"28","P00010_C",3.32340187157678,4.7
"29","P00010_E",1.90918830920368,2.7
"30","P00010_N",1.20208152801713,1.7
"31","P00011_C",0.707106781186548,1
"32","P00011_E",0.989949493661171,1.40000000000001
"33","P00011_N",5.16187950266179,7.3
"34","P00012_C",1.13137084989847,1.59999999999999
"35","P00012_E",0.494974746830585,0.700000000000003
"36","P00012_N",4.24264068711928,6
"37","P00013_C",5.44472221513641,7.69999999999999
"38","P00013_E",2.3334523779156,3.3
"39","P00013_N",0.494974746830575,0.699999999999989
"40","P00014_C",0,0
"41","P00014_E",0.494974746830575,0.699999999999989
"42","P00014_N",0.282842712474623,0.400000000000006
"43","P00015_C",3.95979797464466,5.59999999999999
"44","P00015_E",2.3334523779156,3.3
"45","P00015_N",2.54558441227157,3.59999999999999
"46","P00021_C",7.77817459305202,11
"47","P00021_E",3.53553390593274,5
"48","P00021_N",3.53553390593274,5
"49","P00022_C",0.282842712474603,0.399999999999977
"50","P00022_E",4.03050865276331,5.69999999999999
"51","P00022_N",3.74766594028871,5.30000000000001
"52","P00023_C",3.53553390593274,5
"53","P00023_E",0,0
"54","P00023_N",6.5760930650349,9.30000000000001
"55","P00024_C",NA,0
"56","P00024_E",NA,0
"57","P00024_N",NA,0
"58","P00025_C",NA,0
"59","P00025_E",NA,0
"60","P00025_N",NA,0
"61","P00026_C",0,0
"62","P00026_E",2.82842712474619,4
"63","P00026_N",2.33345237791562,3.30000000000001
"64","P00027_C",1.90918830920368,2.7
"65","P00027_E",0.707106781186548,1
"66","P00027_N",1.90918830920368,2.7
"67","P00028_C",5.65685424949238,8
"68","P00028_E",3.11126983722079,4.39999999999998
"69","P00028_N",2.61629509039022,3.69999999999999
"70","P00029_C",3.32340187157677,4.69999999999999
"71","P00029_E",0.707106781186548,1
"72","P00029_N",4.45477272147526,6.30000000000001
"73","P00030_C",5.86898628384835,8.30000000000001
"74","P00030_E",0.91923881554252,1.30000000000001
"75","P00030_N",3.74766594028871,5.30000000000001
"76","P00032_C",4.24264068711928,6
"77","P00032_E",2.12132034355964,3
"78","P00032_N",1.4142135623731,2
"79","P00033_C",5.16187950266179,7.3
"80","P00033_E",0.91923881554251,1.3
"81","P00033_N",0.212132034355962,0.299999999999997
"82","P00034_C",0.424264068711935,0.600000000000009
"83","P00034_E",1.4142135623731,2
"84","P00034_N",7.28319984622144,10.3
"85","P00035_C",0.707106781186548,1
"86","P00035_E",4.24264068711928,6
"87","P00035_N",0.212132034355962,0.299999999999997
"88","P00037_C",3.11126983722079,4.39999999999998
"89","P00037_E",3.74766594028871,5.30000000000001
"90","P00037_N",1.4142135623731,2
"91","P00041_C",7.07106781186548,10
"92","P00041_E",2.33345237791562,3.30000000000001
"93","P00041_N",2.82842712474619,4
"94","P00042_C",4.24264068711928,6
"95","P00042_E",1.6970562748477,2.39999999999998
"96","P00042_N",2.82842712474619,4
"97","P00043_C",1.62634559672907,2.30000000000001
"98","P00043_E",8.76812408671317,12.4
"99","P00043_N",4.45477272147526,6.30000000000001
"100","P00044_C",6.5760930650349,9.30000000000001
"101","P00044_E",3.32340187157677,4.69999999999999
"102","P00044_N",5.65685424949238,8
"103","P00045_C",2.61629509039022,3.69999999999999
"104","P00045_E",3.32340187157677,4.69999999999999
"105","P00045_N",2.12132034355964,3
"106","P00046_C",1.62634559672907,2.30000000000001
"107","P00046_E",3.11126983722079,4.39999999999998
"108","P00046_N",2.12132034355964,3
"109","P00047_C",7.990306627408,11.3
"110","P00047_E",4.94974746830583,7
"111","P00047_N",4.03050865276331,5.69999999999999
"112","P00048_C",2.82842712474619,4
"113","P00048_E",5.44472221513641,7.69999999999999
"114","P00048_N",2.33345237791562,3.30000000000001
"115","P00049_C",2.82842712474619,4
"116","P00049_E",10.1116269709676,14.3
"117","P00049_N",6.08111831820433,8.60000000000002
"118","P00050_C",1.62634559672907,2.30000000000001
"119","P00050_E",3.04055915910216,4.30000000000001
"120","P00050_N",2.33345237791562,3.30000000000001
"121","P00066_C",4.73761543394986,6.69999999999999
"122","P00066_E",3.04055915910216,4.30000000000001
"123","P00066_N",3.04055915910216,4.30000000000001
"124","P00067_C",6.8589357775095,9.69999999999999
"125","P00067_E",8.69741340859454,12.3
"126","P00067_N",3.04055915910216,4.30000000000001
"127","P00068_C",1.4142135623731,2
"128","P00068_E",4.24264068711928,6
"129","P00068_N",0.494974746830575,0.699999999999989
"130","P00069_C",2.40416305603425,3.39999999999998
"131","P00069_E",3.74766594028871,5.30000000000001
"132","P00069_N",4.94974746830583,7
"133","P00070_C",5.44472221513641,7.69999999999999
"134","P00070_E",9.19238815542512,13
"135","P00070_N",8.76812408671317,12.4
"136","P00081_C",NA,0
"137","P00081_E",NA,0
"138","P00081_N",NA,0
"139","P00082_C",NA,0
"140","P00082_E",NA,0
"141","P00082_N",NA,0
"142","P00103_C",9.47523086789972,13.4
"143","P00103_E",3.11126983722079,4.39999999999998
"144","P00103_N",4.52548339959389,6.39999999999998
"145","P00104_C",1.6970562748477,2.39999999999998
"146","P00104_E",0.98994949366115,1.39999999999998
"147","P00104_N",5.86898628384835,8.30000000000001
"148","P00105_C",3.74766594028871,5.30000000000001
"149","P00105_E",11.5965512114594,16.4
"150","P00105_N",6.36396103067893,9
"151","P00107_C",NA,-Inf
"152","P00107_E",NA,-Inf
"153","P00107_N",NA,0
"154","P00108_C",6.15182899632295,8.69999999999999
"155","P00108_E",5.44472221513641,7.69999999999999
"156","P00108_N",2.82842712474619,4
"157","P00109_C",5.23259018078044,7.39999999999998
"158","P00109_E",0.98994949366115,1.39999999999998
"159","P00109_N",0.707106781186548,1
"160","P00110_C",2.82842712474619,4
"161","P00110_E",5.1618795026618,7.30000000000001
"162","P00110_N",3.04055915910216,4.30000000000001
"163","P00111_C",3.95979797464468,5.60000000000002
"164","P00111_E",1.90918830920367,2.69999999999999
"165","P00111_N",1.83847763108504,2.60000000000002
"166","P00113_C",2.12132034355964,3
"167","P00113_E",1.4142135623731,2
"168","P00113_N",0.91923881554252,1.30000000000001
"169","P00117_C",3.74766594028871,5.30000000000001
"170","P00117_E",2.12132034355964,3
"171","P00117_N",3.25269119345813,4.60000000000002
"172","P00121_C",3.11126983722079,4.39999999999998
"173","P00121_E",0.494974746830575,0.699999999999989
"174","P00121_N",5.44472221513641,7.69999999999999
"175","P00122_C",NA,0
"176","P00122_E",NA,-Inf
"177","P00122_N",NA,0
"178","P00125_C",2.12132034355964,3
"179","P00125_E",5.65685424949238,8
"180","P00125_N",7.56604255869605,10.7
"181","P00126_C",3.74766594028871,5.30000000000001
"182","P00126_E",1.62634559672907,2.30000000000001
"183","P00126_N",5.1618795026618,7.30000000000001
"184","P00127_C",4.66690475583123,6.60000000000002
"185","P00127_E",6.15182899632295,8.69999999999999
"186","P00127_N",4.94974746830583,7
"187","P00129_C",3.04055915910216,4.30000000000001
"188","P00129_E",11.1015764646288,15.7
"189","P00129_N",1.62634559672907,2.30000000000001
"190","P00130_C",2.61629509039022,3.69999999999999
"191","P00130_E",11.3137084989848,16
"192","P00130_N",6.36396103067893,9
"193","P00132_C",1.90918830920367,2.69999999999999
"194","P00132_E",0.282842712474603,0.399999999999977
"195","P00132_N",1.20208152801712,1.69999999999999
"196","P00133_C",1.4142135623731,2
"197","P00133_E",3.53553390593274,5
"198","P00133_N",0.98994949366115,1.39999999999998
"199","P00135_C",2.82842712474619,4
"200","P00135_E",3.81837661840734,5.39999999999998
"201","P00135_N",2.54558441227159,3.60000000000002
"202","P00141_C",0.707106781186548,1
"203","P00141_E",0.494974746830575,0.699999999999989
"204","P00141_N",2.12132034355964,3
"205","P00142_C",4.24264068711928,6
"206","P00142_E",0,0
"207","P00142_N",2.12132034355964,3
"208","P00143_C",2.82842712474619,4
"209","P00143_E",1.62634559672907,2.30000000000001
"210","P00143_N",5.65685424949238,8
"211","P00145_C",7.07106781186548,10
"212","P00145_E",2.33345237791562,3.30000000000001
"213","P00145_N",5.44472221513641,7.69999999999999
"214","P00146_C",3.81837661840734,5.39999999999998
"215","P00146_E",0.424264068711945,0.600000000000023
"216","P00146_N",1.83847763108504,2.60000000000002
"217","P00149_C",3.04055915910216,4.30000000000001
"218","P00149_E",3.04055915910216,4.30000000000001
"219","P00149_N",1.20208152801712,1.69999999999999
"220","P00151_C",7.77817459305202,11
"221","P00151_E",2.33345237791562,3.30000000000001
"222","P00151_N",3.04055915910216,4.30000000000001
"223","P00152_C",5.1618795026618,7.30000000000001
"224","P00152_E",1.20208152801712,1.69999999999999
"225","P00152_N",8.98025612106914,12.7
"226","P00154_C",1.20208152801712,1.69999999999999
"227","P00154_E",13.0107647738325,18.4
"228","P00154_N",2.82842712474619,4
"229","P00155_C",5.44472221513641,7.69999999999999
"230","P00155_E",2.40416305603425,3.39999999999998
"231","P00155_N",0,0
"232","P00156_C",3.25269119345813,4.60000000000002
"233","P00156_E",1.90918830920367,2.69999999999999
"234","P00156_N",0,0
"235","P00158_C",1.4142135623731,2
"236","P00158_E",3.53553390593274,5
"237","P00158_N",4.03050865276331,5.69999999999999
"238","P00159_C",2.33345237791562,3.30000000000001
"239","P00159_E",4.45477272147526,6.30000000000001
"240","P00159_N",0.282842712474603,0.399999999999977
"241","P00161_C",1.6970562748477,2.39999999999998
"242","P00161_E",0.707106781186548,1
"243","P00161_N",5.1618795026618,7.30000000000001
"244","P00162_C",3.74766594028871,5.30000000000001
"245","P00162_E",3.04055915910216,4.30000000000001
"246","P00162_N",1.90918830920367,2.69999999999999
"247","P00171_C",5.65685424949238,8
"248","P00171_E",1.90918830920367,2.69999999999999
"249","P00171_N",6.5760930650349,9.30000000000001
"250","P00174_C",0.98994949366115,1.39999999999998
"251","P00174_E",4.24264068711928,6
"252","P00174_N",8.06101730552663,11.4
"253","P00177_C",0.424264068711945,0.600000000000023
"254","P00177_E",3.04055915910216,4.30000000000001
"255","P00177_N",5.23259018078044,7.39999999999998
"256","P00179_C",1.4142135623731,2
"257","P00179_E",6.5760930650349,9.30000000000001
"258","P00179_N",4.45477272147526,6.30000000000001
"259","P00189_C",2.82842712474619,4
"260","P00189_E",0.707106781186548,1
"261","P00189_N",0.91923881554252,1.30000000000001
"262","P00201_C",5.23259018078044,7.39999999999998
"263","P00201_E",1.6970562748477,2.39999999999998
"264","P00201_N",1.62634559672907,2.30000000000001
"265","P00203_C",5.44472221513641,7.69999999999999
"266","P00203_E",7.56604255869605,10.7
"267","P00203_N",2.61629509039022,3.69999999999999
"268","P00204_C",2.61629509039022,3.69999999999999
"269","P00204_E",9.40452018978109,13.3
"270","P00204_N",4.24264068711928,6
"271","P00205_C",0.91923881554252,1.30000000000001
"272","P00205_E",3.74766594028871,5.30000000000001
"273","P00205_N",3.81837661840734,5.39999999999998
"274","P00206_C",0,0
"275","P00206_E",1.90918830920367,2.69999999999999
"276","P00206_N",1.4142135623731,2
"277","P00229_C",0.424264068711945,0.600000000000023
"278","P00229_E",5.65685424949238,8
"279","P00229_N",0.494974746830575,0.699999999999989
"280","P00231_C",4.94974746830583,7
"281","P00231_E",1.4142135623731,2
"282","P00231_N",0.91923881554252,1.30000000000001
"283","P00232_C",3.04055915910216,4.30000000000001
"284","P00232_E",0.494974746830575,0.699999999999989
"285","P00232_N",0.424264068711945,0.600000000000023
"286","P00233_C",2.54558441227159,3.60000000000002
"287","P00233_E",2.82842712474619,4
"288","P00233_N",2.12132034355964,3
"289","P00234_C",7.07106781186548,10
"290","P00234_E",2.12132034355964,3
"291","P00234_N",0.212132034355972,0.300000000000011
"292","P00235_C",1.20208152801712,1.69999999999999
"293","P00235_E",4.73761543394986,6.69999999999999
"294","P00235_N",1.4142135623731,2
"295","P00236_C",1.4142135623731,2
"296","P00236_E",1.4142135623731,2
"297","P00236_N",3.04055915910216,4.30000000000001
"298","P00237_C",24.7487373415292,35
"299","P00237_E",5.86898628384835,8.30000000000001
"300","P00237_N",4.03050865276331,5.69999999999999
"301","P00239_C",3.04055915910216,4.30000000000001
"302","P00239_E",6.15182899632295,8.69999999999999
"303","P00239_N",1.90918830920367,2.69999999999999
"304","P00241_C",3.74766594028871,5.30000000000001
"305","P00241_E",0.707106781186548,1
"306","P00241_N",2.12132034355964,3
"307","P00242_C",0.494974746830575,0.699999999999989
"308","P00242_E",2.12132034355964,3
"309","P00242_N",0.707106781186548,1
"310","P00243_C",0.707106781186548,1
"311","P00243_E",1.20208152801712,1.69999999999999
"312","P00243_N",1.20208152801712,1.69999999999999
"313","P00244_C",7.56604255869605,10.7
"314","P00244_E",6.36396103067893,9
"315","P00244_N",3.53553390593274,5
"316","P00245_C",5.23259018078044,7.39999999999998
"317","P00245_E",0,0
"318","P00245_N",4.94974746830583,7
"319","P00246_C",NA,0
"320","P00246_E",NA,0
"321","P00246_N",NA,0
"322","P00247_C",NA,0
"323","P00247_E",NA,0
"324","P00247_N",NA,0
"325","P00248_C",0.494974746830575,0.699999999999989
"326","P00248_E",6.15182899632295,8.69999999999999
"327","P00248_N",7.07106781186548,10
"328","P00249_C",1.90918830920367,2.69999999999999
"329","P00249_E",0,0
"330","P00249_N",0.282842712474603,0.399999999999977
"331","P00251_C",7.990306627408,11.3
"332","P00251_E",5.1618795026618,7.30000000000001
"333","P00251_N",6.8589357775095,9.69999999999999
"334","P00252_C",3.04055915910216,4.30000000000001
"335","P00252_E",6.36396103067893,9
"336","P00252_N",0.98994949366115,1.39999999999998
"337","P00253_C",0.707106781186548,1
"338","P00253_E",1.6970562748477,2.39999999999998
"339","P00253_N",3.74766594028871,5.30000000000001
"340","P00254_C",4.66690475583123,6.60000000000002
"341","P00254_E",1.83847763108504,2.60000000000002
"342","P00254_N",2.82842712474619,4
"343","P00255_C",4.24264068711928,6
"344","P00255_E",5.86898628384835,8.30000000000001
"345","P00255_N",8.2731493398826,11.7
"346","P00261_C",1.83847763108504,2.60000000000002
"347","P00261_E",0,0
"348","P00261_N",0,0
"349","P00262_C",0.212132034355972,0.300000000000011
"350","P00262_E",3.32340187157677,4.69999999999999
"351","P00262_N",0.494974746830575,0.699999999999989
"352","P00263_C",3.25269119345813,4.60000000000002
"353","P00263_E",0.707106781186548,1
"354","P00263_N",3.11126983722079,4.39999999999998
"355","P00264_C",3.53553390593274,5
"356","P00264_E",1.62634559672907,2.30000000000001
"357","P00264_N",2.12132034355964,3
"358","P00265_C",6.08111831820433,8.60000000000002
"359","P00265_E",0.91923881554252,1.30000000000001
"360","P00265_N",2.54558441227159,3.60000000000002
"361","P00266_C",8.48528137423857,12
"362","P00266_E",1.6970562748477,2.39999999999998
"363","P00266_N",2.33345237791562,3.30000000000001
"364","P00267_C",5.1618795026618,7.30000000000001
"365","P00267_E",1.83847763108504,2.60000000000002
"366","P00267_N",2.61629509039022,3.69999999999999
"367","P00268_C",3.74766594028871,5.30000000000001
"368","P00268_E",3.74766594028871,5.30000000000001
"369","P00268_N",2.12132034355964,3
"370","P00269_C",1.62634559672907,2.30000000000001
"371","P00269_E",6.8589357775095,9.69999999999999
"372","P00269_N",0.212132034355972,0.300000000000011
"373","P00271_C",1.13137084989849,1.60000000000002
"374","P00271_E",1.4142135623731,2
"375","P00271_N",2.82842712474619,4
"376","P00272_C",17.1826947828331,24.3
"377","P00272_E",8.69741340859454,12.3
"378","P00272_N",6.15182899632295,8.69999999999999
"379","P00273_C",12.9400540957138,18.3
"380","P00273_E",3.32340187157677,4.69999999999999
"381","P00273_N",7.07106781186548,10
"382","P00274_C",0.98994949366115,1.39999999999998
"383","P00274_E",1.83847763108504,2.60000000000002
"384","P00274_N",1.4142135623731,2
"385","P00275_C",1.6970562748477,2.39999999999998
"386","P00275_E",2.12132034355964,3
"387","P00275_N",0.424264068711945,0.600000000000023
"388","P00276_C",3.74766594028871,5.30000000000001
"389","P00276_E",2.33345237791562,3.30000000000001
"390","P00276_N",0.424264068711945,0.600000000000023
"391","P00278_C",NA,0
"392","P00278_E",NA,0
"393","P00278_N",NA,0
"394","P00279_C",6.8589357775095,9.69999999999999
"395","P00279_E",6.15182899632295,8.69999999999999
"396","P00279_N",1.6970562748477,2.39999999999998
"397","P00306_C",NA,0
"398","P00306_E",NA,0
"399","P00306_N",NA,0
"400","P00307_C",NA,0
"401","P00307_E",NA,0
"402","P00307_N",NA,0
"403","P00309_C",NA,0
"404","P00309_E",NA,0
"405","P00309_N",NA,0
"406","P00310_C",NA,0
"407","P00310_E",NA,0
"408","P00310_N",NA,0
"409","P00311_C",0.494974746830575,0.699999999999989
"410","P00311_E",0.494974746830575,0.699999999999989
"411","P00311_N",NA,0
"412","P00312_C",0.707106781186548,1
"413","P00312_E",1.4142135623731,2
"414","P00312_N",2.33345237791562,3.30000000000001
"415","P00313_C",NA,0
"416","P00313_E",NA,0
"417","P00313_N",NA,0
"418","P00314_C",6.5760930650349,9.30000000000001
"419","P00314_E",2.40416305603425,3.39999999999998
"420","P00314_N",0.98994949366115,1.39999999999998
"421","P00315_C",NA,0
"422","P00315_E",NA,0
"423","P00315_N",NA,0
"424","P00325_C",2.40416305603425,3.39999999999998
"425","P00325_E",1.4142135623731,2
"426","P00325_N",0.212132034355972,0.300000000000011
"427","P00326_C",0.91923881554252,1.30000000000001
"428","P00326_E",0.707106781186548,1
"429","P00326_N",0.91923881554252,1.30000000000001
"430","P00327_C",0.91923881554252,1.30000000000001
"431","P00327_E",0.424264068711945,0.600000000000023
"432","P00327_N",1.62634559672907,2.30000000000001
"433","P00328_C",1.62634559672907,2.30000000000001
"434","P00328_E",0.707106781186548,1
"435","P00328_N",0.494974746830575,0.699999999999989
"436","P00329_C",0.494974746830575,0.699999999999989
"437","P00329_E",1.13137084989849,1.60000000000002
"438","P00329_N",0.91923881554252,1.30000000000001
"439","P00330_C",1.13137084989849,1.60000000000002
"440","P00330_E",1.4142135623731,2
"441","P00330_N",1.90918830920367,2.69999999999999
"442","P00331_C",1.20208152801712,1.69999999999999
"443","P00331_E",1.90918830920367,2.69999999999999
"444","P00331_N",1.4142135623731,2
"445","P00332_C",2.82842712474619,4
"446","P00332_E",0.494974746830575,0.699999999999989
"447","P00332_N",2.82842712474619,4
"448","P00333_C",3.04055915910216,4.30000000000001
"449","P00333_E",0.494974746830575,0.699999999999989
"450","P00333_N",4.52548339959389,6.39999999999998
"451","P00334_C",2.82842712474619,4
"452","P00334_E",1.20208152801712,1.69999999999999
"453","P00334_N",1.20208152801712,1.69999999999999
"454","P00337_C",3.25269119345813,4.60000000000002
"455","P00337_E",0.98994949366115,1.39999999999998
"456","P00337_N",5.65685424949238,8
"457","P00338_C",1.20208152801712,1.69999999999999
"458","P00338_E",3.95979797464468,5.60000000000002
"459","P00338_N",2.82842712474619,4
"460","P00339_C",2.33345237791562,3.30000000000001
"461","P00339_E",2.33345237791562,3.30000000000001
"462","P00339_N",3.53553390593274,5
"463","P00340_C",3.53553390593274,5
"464","P00340_E",2.12132034355964,3
"465","P00340_N",0.424264068711945,0.600000000000023
"466","P00345_C",3.04055915910216,4.30000000000001
"467","P00345_E",1.62634559672907,2.30000000000001
"468","P00345_N",0.494974746830575,0.699999999999989
"469","P00346_C",1.6970562748477,2.39999999999998
"470","P00346_E",0.707106781186548,1
"471","P00346_N",2.33345237791562,3.30000000000001
"472","P00347_C",1.4142135623731,2
"473","P00347_E",3.53553390593274,5
"474","P00347_N",2.40416305603425,3.39999999999998
"475","P00348_C",2.12132034355964,3
"476","P00348_E",2.82842712474619,4
"477","P00348_N",0.707106781186548,1
"478","P00356_C",0,0
"479","P00356_E",3.53553390593274,5
"480","P00356_N",2.61629509039022,3.69999999999999
"481","P00358_C",4.03050865276331,5.69999999999999
"482","P00358_E",1.4142135623731,2
"483","P00358_N",0.212132034355972,0.300000000000011
"484","P00359_C",2.61629509039022,3.69999999999999
"485","P00359_E",NA,0
"486","P00359_N",2.61629509039022,3.69999999999999
"487","P00401_C",4.03050865276331,5.69999999999999
"488","P00401_E",5.1618795026618,7.30000000000001
"489","P00401_N",0.212132034355972,0.300000000000011
"490","P00402_C",3.81837661840734,5.39999999999998
"491","P00402_E",0.494974746830575,0.699999999999989
"492","P00402_N",8.2731493398826,11.7
"493","P00403_C",5.65685424949238,8
"494","P00403_E",5.86898628384835,8.30000000000001
"495","P00403_N",2.12132034355964,3
"496","P00404_C",1.13137084989849,1.60000000000002
"497","P00404_E",2.82842712474619,4
"498","P00404_N",1.20208152801712,1.69999999999999
"499","P00405_C",39.8808224589213,56.4
"500","P00405_E",49.0024999362277,69.3
"501","P00405_N",31.6076731190387,44.7
"502","P00407_C",1.62634559672907,2.30000000000001
"503","P00407_E",2.82842712474619,4
"504","P00407_N",6.78822509939087,9.60000000000002
"505","P00408_C",0.707106781186548,1
"506","P00408_E",3.81837661840734,5.39999999999998
"507","P00408_N",0.707106781186548,1
"508","P00409_C",NA,0
"509","P00409_E",NA,0
"510","P00409_N",NA,0
"511","P00410_C",NA,0
"512","P00410_E",NA,0
"513","P00410_N",NA,0
"514","P00411_C",0.91923881554252,1.30000000000001
"515","P00411_E",8.2731493398826,11.7
"516","P00411_N",3.74766594028871,5.30000000000001
"517","P00413_C",2.82842712474619,4
"518","P00413_E",1.62634559672907,2.30000000000001
"519","P00413_N",1.90918830920367,2.69999999999999
"520","P00415_C",3.95979797464468,5.60000000000002
"521","P00415_E",1.62634559672907,2.30000000000001
"522","P00415_N",1.4142135623731,2
"523","P00416_C",1.6970562748477,2.39999999999998
"524","P00416_E",1.83847763108504,2.60000000000002
"525","P00416_N",1.4142135623731,2
"526","P00417_C",3.81837661840734,5.39999999999998
"527","P00417_E",0.494974746830575,0.699999999999989
"528","P00417_N",2.33345237791562,3.30000000000001
"529","P00418_C",1.6970562748477,2.39999999999998
"530","P00418_E",8.98025612106914,12.7
"531","P00418_N",11.0308657865102,15.6
"532","P00420_C",8.48528137423857,12
"533","P00420_E",0.707106781186548,1
"534","P00420_N",1.90918830920367,2.69999999999999
"535","P00422_C",0.212132034355972,0.300000000000011
"536","P00422_E",1.20208152801712,1.69999999999999
"537","P00422_N",1.20208152801712,1.69999999999999
"538","P00423_C",2.82842712474619,4
"539","P00423_E",0.707106781186548,1
"540","P00423_N",3.32340187157677,4.69999999999999
"541","P00424_C",0.91923881554252,1.30000000000001
"542","P00424_E",5.86898628384835,8.30000000000001
"543","P00424_N",0.91923881554252,1.30000000000001
"544","P00425_C",0.91923881554252,1.30000000000001
"545","P00425_E",1.20208152801712,1.69999999999999
"546","P00425_N",8.2731493398826,11.7
"547","P00426_C",0.212132034355972,0.300000000000011
"548","P00426_E",0.212132034355972,0.300000000000011
"549","P00426_N",0.707106781186548,1
"550","P00428_C",4.73761543394986,6.69999999999999
"551","P00428_E",2.61629509039022,3.69999999999999
"552","P00428_N",5.65685424949238,8
"553","P00433_C",5.1618795026618,7.30000000000001
"554","P00433_E",4.94974746830583,7
"555","P00433_N",0.212132034355972,0.300000000000011
"556","P00434_C",0.282842712474603,0.399999999999977
"557","P00434_E",NA,-Inf
"558","P00434_N",5.23259018078044,7.39999999999998
"559","P00435_C",4.52548339959389,6.39999999999998
"560","P00435_E",NA,-Inf
"561","P00435_N",70.0035713374682,99
"562","P00441_C",2.12132034355964,3
"563","P00441_E",2.12132034355964,3
"564","P00441_N",0.212132034355972,0.300000000000011
"565","P00442_C",1.4142135623731,2
"566","P00442_E",0.212132034355972,0.300000000000011
"567","P00442_N",5.1618795026618,7.30000000000001
"568","P00443_C",0,0
"569","P00443_E",1.20208152801712,1.69999999999999
"570","P00443_N",1.4142135623731,2
"571","P00445_C",5.1618795026618,7.30000000000001
"572","P00445_E",1.6970562748477,2.39999999999998
"573","P00445_N",5.44472221513641,7.69999999999999
"574","P00447_C",0.494974746830575,0.699999999999989
"575","P00447_E",1.4142135623731,2
"576","P00447_N",1.6970562748477,2.39999999999998
"577","P00448_C",0.494974746830575,0.699999999999989
"578","P00448_E",0,0
"579","P00448_N",4.03050865276331,5.69999999999999
"580","P00449_C",2.82842712474619,4
"581","P00449_E",5.65685424949238,8
"582","P00449_N",4.73761543394986,6.69999999999999
"583","P00450_C",4.94974746830583,7
"584","P00450_E",4.45477272147526,6.30000000000001
"585","P00450_N",4.73761543394986,6.69999999999999
"586","P00452_C",0.707106781186548,1
"587","P00452_E",19.5868578388674,27.7
"588","P00452_N",0.707106781186548,1
"589","P00454_C",3.74766594028871,5.30000000000001
"590","P00454_E",3.95979797464468,5.60000000000002
"591","P00454_N",NA,0
"592","P00455_C",7.77817459305202,11
"593","P00455_E",5.65685424949238,8
"594","P00455_N",7.56604255869605,10.7
"595","P00456_C",0.707106781186548,1
"596","P00456_E",3.04055915910216,4.30000000000001
"597","P00456_N",2.82842712474619,4
"598","P00457_C",2.40416305603425,3.39999999999998
"599","P00457_E",6.36396103067893,9
"600","P00457_N",3.32340187157677,4.69999999999999
"601","P00458_C",2.12132034355964,3
"602","P00458_E",0.707106781186548,1
"603","P00458_N",2.40416305603425,3.39999999999998
"604","P00460_C",6.5760930650349,9.30000000000001
"605","P00460_E",2.82842712474619,4
"606","P00460_N",1.90918830920367,2.69999999999999
"607","P00462_C",4.94974746830583,7
"608","P00462_E",5.65685424949238,8
"609","P00462_N",6.36396103067893,9
"610","P00463_C",2.12132034355964,3
"611","P00463_E",0.494974746830575,0.699999999999989
"612","P00463_N",4.24264068711928,6
"613","P00464_C",0.707106781186548,1
"614","P00464_E",4.45477272147526,6.30000000000001
"615","P00464_N",5.86898628384835,8.30000000000001
"616","P00481_C",NA,0
"617","P00481_E",NA,0
"618","P00481_N",NA,0
"619","P00482_C",NA,0
"620","P00482_E",NA,0
"621","P00482_N",NA,0
"622","P00626_C",3.04055915910216,4.3
"623","P00626_E",2.61629509039023,3.7
"624","P00626_N",2.12132034355964,3
"625","P00627_C",4.73761543394987,6.7
"626","P00627_E",0,0
"627","P00627_N",0.282842712474619,0.4
"628","P00628_C",0.919238815542512,1.3
"629","P00628_E",3.53553390593274,5
"630","P00628_N",1.62634559672906,2.3
"631","P00629_C",2.82842712474619,4
"632","P00629_E",3.53553390593274,5
"633","P00629_N",3.25269119345812,4.6
"634","P00630_C",2.82842712474619,4
"635","P00630_E",3.32340187157677,4.7
"636","P00630_N",0.707106781186548,1
"637","P00631_C",4.03050865276332,5.7
"638","P00631_E",1.20208152801713,1.7
"639","P00631_N",5.65685424949238,8
"640","P00632_C",4.66690475583121,6.6
"641","P00632_E",1.90918830920368,2.7
"642","P00632_N",7.28319984622144,10.3
"643","P00633_C",4.24264068711928,6
"644","P00633_E",0,0
"645","P00633_N",4.94974746830583,7
"646","P00634_C",1.4142135623731,2
"647","P00634_E",NA,0
